datacompleteness,side,teamname,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,firstblood,team kpm,ckpm,elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,damagetochampions,dpm,damagetakenperminute,totalgold,earnedgold,earned gpm,goldspent,gspd
complete,Red,DRX,2540,1,24,11,62,24,11,0.0,0.5669,0.8268,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,9.0,2.0,109688.0,2591.0551,2653.5591,77821,50535.0,1193.7402,70400.0,0.0381723
complete,Blue,DRX,1613,1,14,5,32,14,5,1.0,0.5208,0.7068,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,8.0,1.0,51636.0,1920.744,2687.5015,52908,35077.0,1304.7861,46958.0,0.124772
complete,Red,DRX,1593,0,1,10,1,1,10,0.0,0.0377,0.4143,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,10.0,43310.0,1631.2618,2771.1488,40028,22401.0,843.7288,38308.0,-0.192294
complete,Blue,DRX,1896,1,22,13,59,22,13,1.0,0.6962,1.1076,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,8.0,3.0,86847.0,2748.3228,3448.5127,63120,42403.0,1341.8671,56743.0,0.038805
complete,Red,DRX,2105,0,4,17,10,4,17,1.0,0.114,0.5986,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,10.0,63815.0,1818.9549,2749.8527,54829,31980.0,911.5439,53958.0,-0.17452
complete,Blue,DRX,1805,0,9,27,18,9,27,0.0,0.2992,1.1967,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,11.0,49980.0,1661.385,2906.892,47980,28191.0,937.097,46500.0,-0.245697
complete,Blue,DRX,2268,0,12,19,29,12,19,1.0,0.3175,0.8201,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,4.0,11.0,88087.0,2330.3439,3090.0529,63349,38837.0,1027.4339,61663.0,-0.0959836
complete,Blue,DRX,2281,1,16,7,40,16,7,1.0,0.4209,0.605,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,8.0,1.0,76731.0,2018.3516,3146.5936,71671,47027.0,1237.0101,65315.0,0.122374
complete,Red,DRX,1585,0,7,24,17,7,24,1.0,0.265,1.1735,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,11.0,39773.0,1505.6025,3296.1767,41207,23662.0,895.7224,40133.0,-0.109342
complete,Blue,DRX,2275,1,34,20,82,34,20,1.0,0.8967,1.4242,0.0,0.0,1.0,2.0,0.0,1.0,3.0,0.0,1.0,9.0,2.0,131029.0,3455.7099,4429.1077,78979,54396.0,1434.6198,73080.0,0.12666
complete,Red,DRX,2576,0,10,15,24,10,15,0.0,0.2329,0.5823,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,8.0,91793.0,2138.0357,3389.5807,73375,45722.0,1064.9534,71075.0,-0.00749904
complete,Blue,DRX,1684,1,14,7,40,14,7,0.0,0.4988,0.7482,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,9.0,2.0,67872.0,2418.2423,2990.4869,52578,34023.0,1212.2209,43725.0,0.040007
complete,Red,DRX,2136,1,17,6,57,17,6,0.0,0.4775,0.5899,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,0.0,72911.0,2048.0618,2713.3427,69739,46574.0,1308.2584,58925.0,0.0625684
complete,Red,DRX,2192,1,11,6,36,11,6,0.0,0.3011,0.4653,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,10.0,2.0,68333.0,1870.4288,2295.7938,66919,43183.0,1182.0164,59350.0,0.076173
complete,Blue,DRX,1453,0,2,17,6,2,17,0.0,0.0826,0.7846,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,10.0,31133.0,1285.6022,3074.5354,37626,21427.0,884.8039,36510.0,-0.267924
complete,Blue,DRX,1465,0,0,16,0,0,16,0.0,0.0,0.6553,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,9.0,38308.0,1568.9283,3171.0307,38210,21889.0,896.4778,34750.0,-0.171534
complete,Blue,DRX,1946,1,16,3,36,16,3,0.0,0.4933,0.5858,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,10.0,3.0,72272.0,2228.3248,2187.9959,62031,40804.0,1258.0884,55250.0,0.0972717
complete,Red,DRX,1970,0,14,22,35,14,22,0.0,0.4264,1.0964,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,10.0,79040.0,2407.3096,2992.8731,56511,35039.0,1067.1777,55305.0,-0.0160531
complete,Blue,DRX,1841,0,7,18,15,7,18,0.0,0.2281,0.8148,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,11.0,49812.0,1623.4221,2641.0755,46452,26296.0,857.0125,44060.0,-0.257379
complete,Red,DRX,1832,0,6,16,14,6,16,1.0,0.1965,0.7205,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,9.0,61723.0,2021.4956,3021.5502,48921,28857.0,945.0983,45925.0,-0.0389645
complete,Blue,DRX,1918,0,8,19,22,8,19,0.0,0.2503,0.8446,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,9.0,68031.0,2128.1856,2994.1502,51592,30650.0,958.8113,50525.0,-0.103238
complete,Blue,DRX,2110,1,18,7,45,18,7,1.0,0.5118,0.7109,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,11.0,1.0,71872.0,2043.7536,2709.6967,67482,44582.0,1267.7346,61330.0,0.130346
complete,Red,DRX,3074,0,13,13,41,13,13,0.0,0.2537,0.5075,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,5.0,8.0,155666.0,3038.3735,3348.8549,84181,51448.0,1004.19,82110.0,0.03924
complete,Red,DRX,2484,1,18,11,48,18,11,0.0,0.4348,0.7005,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,9.0,7.0,104302.0,2519.372,2787.6087,78782,52067.0,1257.657,69975.0,-0.0359962
complete,Blue,DRX,1585,0,6,22,13,6,22,0.0,0.2271,1.0599,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,10.0,43341.0,1640.6688,2854.7508,44809,27264.0,1032.0757,42585.0,-0.167106
complete,Blue,DRX,1867,0,9,20,19,9,20,0.0,0.2892,0.932,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,9.0,57284.0,1840.9427,2881.5426,50759,30338.0,974.9759,49730.0,-0.127018
complete,Blue,DRX,1922,1,14,11,40,14,11,0.0,0.437,0.7804,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,8.0,1.0,89341.0,2789.001,2868.4495,60993,40011.0,1249.0427,53575.0,0.0434824
complete,Red,DRX,2052,1,14,4,37,14,4,1.0,0.4094,0.5263,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,10.0,6.0,64733.0,1892.7778,2038.655,63593,41285.0,1207.1637,56650.0,-0.0179313
complete,Red,DRX,2237,1,19,7,55,19,7,1.0,0.5096,0.6974,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,9.0,4.0,92155.0,2471.7479,2975.6728,71749,47554.0,1275.4761,65375.0,0.0952183
complete,Red,DRX,2246,0,9,21,17,9,21,0.0,0.2404,0.8014,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,7.0,103144.0,2755.4052,2697.4889,66229,41942.0,1120.4452,61558.0,0.0054242
complete,Blue,DRX,1789,0,5,14,12,5,14,0.0,0.1677,0.6372,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,9.0,43972.0,1474.7457,2581.9788,47911,28285.0,948.6305,48085.0,-0.115699
complete,Blue,DRX,2149,1,11,6,19,11,6,1.0,0.3071,0.4746,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,10.0,3.0,78048.0,2179.0973,2556.4635,66734,43436.0,1212.7315,63635.0,0.0519973
complete,Red,DRX,1412,1,23,3,57,23,3,1.0,0.9773,1.1048,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,8.0,0.0,55092.0,2341.0198,2899.7167,51161,35381.0,1503.4419,43475.0,0.215146
complete,Blue,DRX,2532,1,18,9,45,18,9,0.0,0.4265,0.6398,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,9.0,3.0,93449.0,2214.4313,2297.6777,77429,50225.0,1190.1659,73100.0,0.0662851
complete,Blue,DRX,1496,1,11,3,22,11,3,1.0,0.4412,0.5615,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,8.0,0.0,62740.0,2516.3102,2548.115,49333,32696.0,1311.3369,42008.0,0.172135
complete,Red,DRX,1588,1,26,10,48,26,10,0.0,0.9824,1.3602,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,11.0,1.0,84517.0,3193.3375,3293.6146,58097,40521.0,1531.0202,47668.0,0.194078
complete,Red,DRX,1355,1,23,5,44,23,5,1.0,1.0185,1.2399,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,7.0,0.0,73526.0,3255.7638,2907.4539,47850,32651.0,1445.8007,40300.0,0.21049
complete,Blue,DRX,2023,1,14,10,29,14,10,0.0,0.4152,0.7118,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,7.0,5.0,83053.0,2463.2625,2493.4256,60316,38303.0,1136.0257,52385.0,-0.101735
complete,Red,DRX,2169,0,10,20,26,10,20,0.0,0.2766,0.8299,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,9.0,72442.0,2003.9281,3251.314,58567,35065.0,969.9862,57535.0,-0.0477584
complete,Blue,DRX,1805,1,15,2,37,15,2,1.0,0.4986,0.5651,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,10.0,1.0,50279.0,1671.3241,2325.0748,62099,42310.0,1406.4266,54268.0,0.169245
complete,Red,DRX,1406,1,15,6,28,15,6,1.0,0.6401,0.8962,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,7.0,0.0,39261.0,1675.4339,2261.138,46984,31265.0,1334.2105,41035.0,0.102068
complete,Blue,DRX,1815,1,20,4,31,20,4,1.0,0.6612,0.7934,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,10.0,1.0,65094.0,2151.8678,2290.5455,63701,43810.0,1448.2645,55750.0,0.203013
complete,Blue,DRX,1890,1,19,7,44,19,7,0.0,0.6032,0.8254,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,11.0,1.0,93108.0,2955.8095,3068.0635,65510,44854.0,1423.9365,59525.0,0.205549
complete,Red,DRX,2047,0,3,15,7,3,15,1.0,0.0879,0.5276,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,3.0,9.0,64052.0,1877.4402,2312.0078,54688,32431.0,950.5911,50550.0,-0.0955969
complete,Blue,DRX,1486,1,16,5,33,16,5,0.0,0.646,0.8479,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,8.0,1.0,49967.0,2017.5101,2413.0417,49827,33292.0,1344.2261,45650.0,0.223684
complete,Blue,DRX,2100,0,9,15,15,9,15,1.0,0.2571,0.6857,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,6.0,9.0,70704.0,2020.1143,3006.6286,60343,37545.0,1072.7143,56850.0,-0.0358454
complete,Blue,DRX,2547,0,11,18,20,11,18,0.0,0.2591,0.6832,0.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,10.0,7.0,112344.0,2646.5018,3704.8528,77436,50079.0,1179.7173,77553.0,0.102021
complete,Blue,DRX,2520,1,9,8,24,9,8,0.0,0.2143,0.4048,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,9.0,5.0,75612.0,1800.2857,2909.9762,76366,49284.0,1173.4286,70260.0,0.0428873
complete,Red,DRX,2322,1,18,11,50,18,11,1.0,0.4651,0.7494,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,10.0,2.0,109634.0,2832.9199,3694.9612,72052,46990.0,1214.2119,67750.0,0.117601
complete,Red,DRX,2273,1,18,7,35,18,7,1.0,0.4751,0.6599,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,9.0,3.0,106155.0,2802.1557,3044.7162,73394,48831.0,1288.9837,68383.0,0.115352
complete,Red,DRX,1779,0,2,12,3,2,12,1.0,0.0675,0.4722,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,10.0,42137.0,1421.1467,2217.3693,44913,25389.0,856.2901,44370.0,-0.152116
complete,Blue,DRX,2363,1,9,3,23,9,3,0.0,0.2285,0.3047,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,8.0,5.0,69559.0,1766.204,2469.1409,70153,44672.0,1134.2869,60975.0,0.0324153
complete,Red,DRX,1808,1,20,5,34,20,5,1.0,0.6637,0.8296,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,8.0,3.0,61284.0,2033.7611,2777.3562,59189,39369.0,1306.4934,53535.0,0.125607
complete,Red,DRX,2268,1,15,8,44,15,8,1.0,0.3968,0.6085,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,10.0,2.0,81417.0,2153.8889,2275.1852,69832,45320.0,1198.9418,61895.0,0.0590486
complete,Red,Evil Geniuses,2459,1,21,14,49,21,14,0.0,0.5124,0.854,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,10.0,7.0,129186.0,3152.1594,3241.6836,75024,48562.0,1184.9207,67825.0,-0.0356949
complete,Red,Evil Geniuses,1443,1,24,5,55,24,5,1.0,0.9979,1.2058,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,10.0,1.0,66209.0,2752.973,2434.3035,51398,35296.0,1467.6091,42845.0,0.231656
complete,Blue,Evil Geniuses,1903,1,15,10,36,15,10,1.0,0.4729,0.7882,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,11.0,1.0,60020.0,1892.3805,2100.7252,64060,43268.0,1364.2039,65700.0,0.390177
complete,Blue,Evil Geniuses,1569,1,17,7,32,17,7,1.0,0.6501,0.9178,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,11.0,2.0,48554.0,1856.7495,3386.8069,55441,38059.0,1455.4111,46700.0,0.153066
complete,Blue,Evil Geniuses,1956,1,21,5,51,21,5,0.0,0.6442,0.7669,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,10.0,1.0,70314.0,2156.8712,2807.1166,66390,45060.0,1382.2086,57095.0,0.190801
complete,Red,Evil Geniuses,1634,1,17,8,39,17,8,1.0,0.6242,0.918,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,8.0,2.0,56134.0,2061.224,2725.3733,53792,35749.0,1312.6928,46465.0,0.173801
complete,Blue,Evil Geniuses,1574,1,12,6,28,12,6,1.0,0.4574,0.6861,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,10.0,0.0,37614.0,1433.8247,2139.2249,53797,36368.0,1386.3278,48650.0,0.171269
complete,Red,Evil Geniuses,1781,1,14,5,23,14,5,0.0,0.4716,0.6401,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,11.0,2.0,47426.0,1597.7316,2288.7254,56697,37149.0,1251.5104,48950.0,0.0565067
complete,Red,Evil Geniuses,1786,1,13,11,31,13,11,0.0,0.4367,0.8063,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,7.0,3.0,43054.0,1446.383,2138.8354,53146,33552.0,1127.1669,46475.0,-0.0908858
complete,Blue,Evil Geniuses,1584,0,11,20,27,11,20,0.0,0.4167,1.1742,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0,47268.0,1790.4545,3287.6894,43345,25809.0,977.6136,42050.0,-0.157722
complete,Blue,Evil Geniuses,2043,0,5,15,6,5,15,1.0,0.1468,0.5874,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,10.0,52551.0,1543.348,2671.8355,55324,33105.0,972.2467,54710.0,-0.0420156
complete,Red,Evil Geniuses,1852,0,8,10,19,8,10,1.0,0.2592,0.5832,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,10.0,49183.0,1593.4017,2599.6652,49749,29476.0,954.946,48010.0,-0.0550548
complete,Blue,Evil Geniuses,2031,1,13,7,36,13,7,0.0,0.384,0.5908,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,9.0,4.0,46590.0,1376.3663,2684.1654,65344,43252.0,1277.7548,60325.0,0.120387
complete,Red,Evil Geniuses,2327,0,11,17,17,11,17,1.0,0.2836,0.722,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,9.0,68785.0,1773.5711,2264.581,66980,41869.0,1079.5617,65065.0,-0.0131308
complete,Red,Evil Geniuses,2761,1,8,3,21,8,3,0.0,0.1739,0.239,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,8.0,10.0,63590.0,1381.8906,1180.1159,80769,51227.0,1113.2271,73425.0,-0.00556838
complete,Blue,Evil Geniuses,2289,0,7,19,8,7,19,1.0,0.1835,0.6815,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,10.0,87048.0,2281.73,3203.7484,61815,37091.0,972.2412,60200.0,-0.130798
complete,Red,Evil Geniuses,1673,0,5,14,12,5,14,0.0,0.1793,0.6814,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0,45432.0,1629.3604,2807.8063,46134,27690.0,993.0663,44283.0,-0.105702
complete,Blue,Evil Geniuses,2213,0,13,20,28,13,20,0.0,0.3525,0.8947,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,10.0,71151.0,1929.0827,2861.455,62394,38443.0,1042.2865,59970.0,-0.0972476
complete,Blue,Evil Geniuses,1957,1,16,3,33,16,3,0.0,0.4905,0.5519,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,8.0,1.0,49838.0,1527.9918,1922.1155,62497,41158.0,1261.8702,55200.0,0.118494
complete,Blue,Evil Geniuses,1713,1,18,4,31,18,4,1.0,0.6305,0.7706,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,9.0,2.0,74183.0,2598.3538,2349.8074,56190,37339.0,1307.8459,51600.0,0.155614
complete,Red,Evil Geniuses,2308,0,18,20,48,18,20,1.0,0.4679,0.9879,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,6.0,9.0,73782.0,1918.0763,2884.2374,69404,44480.0,1156.3258,66375.0,0.0310121
complete,Blue,Evil Geniuses,2198,1,16,6,37,16,6,0.0,0.4368,0.6005,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,9.0,1.0,63925.0,1744.9955,2827.152,65971,42178.0,1151.3558,57480.0,0.0500201
complete,Blue,Evil Geniuses,1657,0,8,20,11,8,20,0.0,0.2897,1.0139,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,51615.0,1868.9801,2960.9294,42715,24432.0,884.6832,41810.0,-0.138883
complete,Blue,Evil Geniuses,2263,0,7,12,21,7,12,0.0,0.1856,0.5038,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,9.0,50100.0,1328.3252,2952.4348,59513,35052.0,929.3504,59835.0,0.04853
complete,Red,Evil Geniuses,1488,1,22,7,53,22,7,1.0,0.8871,1.1694,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,11.0,2.0,48444.0,1953.3871,2706.6532,54142,37586.0,1515.5645,46450.0,0.220894
complete,Red,Evil Geniuses,1999,1,9,4,14,9,4,1.0,0.2701,0.3902,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,11.0,1.0,62701.0,1881.971,2626.8834,64538,42770.0,1283.7419,55758.0,0.114789
complete,Blue,Evil Geniuses,2910,0,10,16,26,10,16,1.0,0.2062,0.5361,1.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,6.0,11.0,85736.0,1767.7526,2472.866,85892,54832.0,1130.5567,83241.0,-0.0160757
complete,Blue,Evil Geniuses,1808,1,17,8,43,17,8,1.0,0.5642,0.8296,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,2.0,53193.0,1765.2544,2304.6903,60896,41076.0,1363.1416,52510.0,0.0950994
complete,Red,Evil Geniuses,1925,0,6,17,11,6,17,1.0,0.187,0.7169,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,10.0,54522.0,1699.387,2942.587,51279,30266.0,943.3558,49750.0,-0.126618
complete,Blue,Evil Geniuses,1308,1,20,6,34,20,6,1.0,0.9174,1.1927,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,11.0,1.0,48165.0,2209.4037,2597.1101,45907,31187.0,1430.5963,42193.0,0.301918
complete,Red,Evil Geniuses,1829,1,18,5,35,18,5,1.0,0.5905,0.7545,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,9.0,3.0,41192.0,1351.2958,2105.4784,60004,39970.0,1311.2083,52483.0,0.0838785
complete,Blue,Evil Geniuses,1962,0,3,13,7,3,13,1.0,0.0917,0.4893,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,8.0,60583.0,1852.6911,2546.1774,52725,31335.0,958.2569,50678.0,-0.0494958
complete,Red,Evil Geniuses,1968,1,18,10,43,18,10,0.0,0.5488,0.8537,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,11.0,3.0,84120.0,2564.6341,3441.5244,62908,41456.0,1263.9024,54050.0,0.0376043
complete,Blue,Evil Geniuses,1657,0,9,17,16,9,17,1.0,0.3259,0.9415,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,7.0,45087.0,1632.6011,2665.0573,45749,27470.0,994.6892,44035.0,-0.0643956
complete,Red,Evil Geniuses,1824,1,30,11,64,30,11,0.0,0.9868,1.3487,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,11.0,2.0,76476.0,2515.6579,2972.7632,64865,44882.0,1476.3816,55875.0,0.13757
complete,Blue,Evil Geniuses,1898,0,10,22,28,10,22,0.0,0.3161,1.0116,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,9.0,67192.0,2124.0885,3056.0169,53278,32540.0,1028.6617,50550.0,-0.0964933
complete,Red,Evil Geniuses,1982,1,13,6,25,13,6,1.0,0.3935,0.5752,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,7.0,2.0,56536.0,1711.4834,2760.3633,57126,35532.0,1075.6408,49050.0,-0.0163384
complete,Red,Evil Geniuses,3072,0,16,21,40,16,21,0.0,0.3125,0.7227,2.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,8.0,9.0,96942.0,1893.3984,2645.6445,94465,61753.0,1206.1133,101043.0,0.0959691
complete,Red,Evil Geniuses,2313,1,17,9,45,17,9,1.0,0.441,0.6744,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,10.0,2.0,95148.0,2468.1712,2463.9689,72355,47384.0,1229.1569,66083.0,0.115113
complete,Red,Evil Geniuses,2068,1,17,5,27,17,5,1.0,0.4932,0.6383,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,11.0,2.0,68914.0,1999.4391,2903.8491,66765,44293.0,1285.0967,61950.0,0.189336
complete,Blue,Evil Geniuses,1963,1,22,8,59,22,8,0.0,0.6724,0.917,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,10.0,2.0,71020.0,2170.759,2916.9231,61734,40333.0,1232.7967,57958.0,0.0525552
complete,Blue,Evil Geniuses,1708,1,19,5,55,19,5,0.0,0.6674,0.8431,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,9.0,3.0,73888.0,2595.5972,2624.9649,56387,37587.0,1320.3864,53528.0,0.19258
complete,Blue,Evil Geniuses,1986,1,26,14,57,26,14,0.0,0.7855,1.2085,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,10.0,2.0,79567.0,2403.8369,3675.8912,62729,41094.0,1241.5106,56108.0,0.0357937
complete,Blue,Evil Geniuses,1933,1,13,9,17,13,9,0.0,0.4035,0.6829,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,10.0,3.0,54409.0,1688.8464,2433.7713,60030,38935.0,1208.536,53500.0,0.0822184
complete,Blue,Evil Geniuses,2684,1,22,13,57,22,13,0.0,0.4918,0.7824,0.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,9.0,4.0,75152.0,1680.0,2881.6319,80224,51469.0,1150.5738,75900.0,-0.00545281
complete,Red,Evil Geniuses,1718,1,19,7,45,19,7,0.0,0.6636,0.908,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,8.0,1.0,64257.0,2244.1327,2856.9499,54244,35342.0,1234.2957,45690.0,0.0871353
complete,Blue,Evil Geniuses,1832,1,13,4,34,13,4,0.0,0.4258,0.5568,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,8.0,2.0,45390.0,1486.5721,1767.8057,57181,37117.0,1215.6223,54325.0,0.147764
complete,Blue,Evil Geniuses,1408,1,13,2,27,13,2,0.0,0.554,0.6392,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,8.0,0.0,46571.0,1984.5597,2543.1818,46180,30440.0,1297.1591,43420.0,0.24843
complete,Red,Evil Geniuses,1472,1,17,8,43,17,8,0.0,0.6929,1.019,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,10.0,1.0,48645.0,1982.8125,2370.2853,51188,34796.0,1418.3152,44583.0,0.218308
complete,Blue,Evil Geniuses,1892,0,5,13,13,5,13,0.0,0.1586,0.5708,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,5.0,11.0,44260.0,1403.5941,2527.833,51254,30578.0,969.704,49560.0,-0.163764
complete,Red,Evil Geniuses,2305,0,14,24,36,14,24,0.0,0.3644,0.9892,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,9.0,9.0,76417.0,1989.1627,2649.0325,70391,45502.0,1184.4338,67243.0,-0.114211
complete,Blue,Evil Geniuses,2288,1,22,5,53,22,5,1.0,0.5769,0.708,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,10.0,2.0,73301.0,1922.229,2880.8916,71732,47016.0,1232.9371,63750.0,0.0970395
complete,Red,Evil Geniuses,1470,1,18,6,37,18,6,1.0,0.7347,0.9796,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,9.0,0.0,51544.0,2103.8367,2258.6531,51728,35356.0,1443.102,46708.0,0.268948
complete,Blue,Evil Geniuses,2358,0,12,22,29,12,22,0.0,0.3053,0.8651,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,5.0,7.0,62543.0,1591.4249,2820.458,69306,43876.0,1116.4377,65885.0,0.00281187
